MNB,SVM,accuracy,balanced_accuracy,f1,precision,M.S,M/S,S/M
55,64,0.9013333333,0.8227894524,0.8994101346,0.9007463771,55.64,0.859375,1.163636364
55,65,0.902,0.8239130479,0.9001299396,0.9014411936,55.65,0.8461538462,1.181818182
55,66,0.902,0.8245788413,0.9001933757,0.9013030895,55.66,0.8333333333,1.2
55,67,0.9023333333,0.8266934189,0.9006333517,0.9015991934,55.67,0.8208955224,1.218181818
55,68,0.9026666667,0.8271860298,0.9009858751,0.9019381005,55.68,0.8088235294,1.236363636
55,69,0.9026666667,0.8288791515,0.9010533788,0.901997261,55.69,0.7971014493,1.254545455
55,70,0.9036666667,0.8301634451,0.9020904234,0.9030525661,55.7,0.7857142857,1.272727273
55,71,0.9033333333,0.8316978367,0.9018578831,0.902729653,55.71,0.7746478873,1.290909091
55,72,0.903,0.8314679516,0.9015517048,0.902356082,55.72,0.7638888889,1.309090909
55,73,0.903,0.8330899184,0.9016217085,0.9023858885,55.73,0.7534246575,1.327272727
55,74,0.903,0.8330899184,0.9016217085,0.9023858885,55.74,0.7432432432,1.345454545
55,75,0.903,0.8334237991,0.901653345,0.9024373915,55.75,0.7333333333,1.363636364
55,76,0.9036666667,0.8344090207,0.9023305815,0.9030010296,55.76,0.7236842105,1.381818182
55,77,0.9033333333,0.8344418615,0.902042499,0.9025854543,55.77,0.7142857143,1.4
55,78,0.9033333333,0.8344418615,0.902042499,0.9025854543,55.78,0.7051282051,1.418181818
55,79,0.9033333333,0.8344418615,0.902042499,0.9025854543,55.79,0.6962025316,1.436363636
55,80,0.9033333333,0.8344418615,0.902042499,0.9025854543,55.8,0.6875,1.454545455
55,81,0.9033333333,0.8344418615,0.902042499,0.9025854543,55.81,0.6790123457,1.472727273
55,82,0.9036666667,0.8362937133,0.9024355967,0.9029813215,55.82,0.6707317073,1.490909091
55,83,0.9036666667,0.8375837674,0.902483657,0.9030344366,55.83,0.6626506024,1.509090909
55,84,0.9036666667,0.8375837674,0.902483657,0.9030344366,55.84,0.6547619048,1.527272727
55,85,0.904,0.8394356193,0.9028716182,0.9034294547,55.85,0.6470588235,1.545454545
55,86,0.9043333333,0.8412874711,0.9032538519,0.9037780657,55.86,0.6395348837,1.563636364
55,87,0.9043333333,0.8412874711,0.9032538519,0.9037780657,55.87,0.632183908,1.581818182
55,88,0.9043333333,0.8412874711,0.9032538519,0.9037780657,55.88,0.625,1.6
55,89,0.904,0.8410575861,0.9029311768,0.9034160218,55.89,0.6179775281,1.618181818
55,90,0.904,0.8410575861,0.9029311768,0.9034160218,55.9,0.6111111111,1.636363636
55,91,0.9043333333,0.8412163162,0.9032523121,0.9037106751,55.91,0.6043956044,1.654545455
55,92,0.905,0.8435607789,0.9039761453,0.9044142092,55.92,0.597826087,1.672727273
55,93,0.905,0.8435607789,0.9039669241,0.9043348783,55.93,0.5913978495,1.690909091
55,94,0.905,0.8435607789,0.9039669241,0.9043348783,55.94,0.585106383,1.709090909
55,95,0.9043333333,0.842838283,0.9033059916,0.9036236016,55.95,0.5789473684,1.727272727
55,96,0.9043333333,0.842838283,0.9033059916,0.9036236016,55.96,0.5729166667,1.745454545
55,97,0.905,0.8451827457,0.9040280625,0.9043274539,55.97,0.5670103093,1.763636364
55,98,0.905,0.8451827457,0.9040280625,0.9043274539,55.98,0.5612244898,1.781818182
55,99,0.9053333333,0.8456753565,0.9043684017,0.9046413328,55.99,0.5555555556,1.8
56,1,0.8363333333,0.6586964775,0.8216794037,0.8467882775,56.01,56,0.01785714286
56,2,0.837,0.6606398406,0.8226078618,0.8472538149,56.02,28,0.03571428571
56,3,0.8383333333,0.6622764033,0.8240344337,0.8485423425,56.03,18.66666667,0.05357142857
56,4,0.8406666667,0.66466984,0.8264225172,0.8506008354,56.04,14,0.07142857143
56,5,0.8423333333,0.6685613222,0.8285590333,0.8519768437,56.05,11.2,0.08928571429
56,6,0.8443333333,0.6703237743,0.830548387,0.853855906,56.06,9.333333333,0.1071428571
56,7,0.847,0.676927978,0.8340337491,0.8561595888,56.07,8,0.125
56,8,0.8483333333,0.6787029145,0.8354583418,0.8571367395,56.08,7,0.1428571429
56,9,0.8486666667,0.6791955253,0.8358065542,0.8572455081,56.09,6.222222222,0.1607142857
56,10,0.85,0.6806385491,0.8371782594,0.8584210621,56.1,5.6,0.1785714286
56,11,0.8513333333,0.6826089925,0.8386473608,0.8595881057,56.11,5.090909091,0.1964285714
56,12,0.8526666667,0.6849805354,0.8401846507,0.8606190259,56.12,4.666666667,0.2142857143
56,13,0.8536666667,0.6871518156,0.8414208827,0.8615498028,56.13,4.307692308,0.2321428571
56,14,0.855,0.6906179058,0.8431907595,0.8627275907,56.14,4,0.25
56,15,0.856,0.6935953211,0.8445548515,0.863617951,56.15,3.733333333,0.2678571429
56,16,0.8573333333,0.6955105994,0.8460041462,0.8649648324,56.16,3.5,0.2857142857
56,17,0.8583333333,0.6967948931,0.8470431,0.8658198854,56.17,3.294117647,0.3035714286
56,18,0.86,0.6995346949,0.8488944827,0.8673161756,56.18,3.111111111,0.3214285714
56,19,0.862,0.7024351949,0.8510622094,0.8690529897,56.19,2.947368421,0.3392857143
56,20,0.864,0.7045967787,0.8531109399,0.8710526626,56.2,2.8,0.3571428571
56,21,0.8656666667,0.708225535,0.8551171644,0.872477937,56.21,2.666666667,0.375
56,22,0.8666666667,0.7093714548,0.8561770636,0.8719993094,56.22,2.545454545,0.3928571429
56,23,0.8683333333,0.7128047043,0.8581537804,0.8734546635,56.23,2.434782609,0.4107142857
56,24,0.8693333333,0.714017843,0.8591987157,0.8744554248,56.24,2.333333333,0.4285714286
56,25,0.8696666667,0.7145796408,0.8595617435,0.8747488133,56.25,2.24,0.4464285714
56,26,0.8706666667,0.7171539885,0.8608868861,0.8746377547,56.26,2.153846154,0.4642857143
56,27,0.8723333333,0.7207807769,0.8628754444,0.8762904992,56.27,2.074074074,0.4821428571
56,28,0.8733333333,0.7223969832,0.8640089369,0.8762617757,56.28,2,0.5
56,29,0.874,0.7250733586,0.8649939996,0.8769685996,56.29,1.931034483,0.5178571429
56,30,0.877,0.7357044868,0.8691215516,0.8801041002,56.3,1.866666667,0.5357142857
56,31,0.8786666667,0.7396651558,0.8710972004,0.8816472223,56.31,1.806451613,0.5535714286
56,32,0.8803333333,0.7464686588,0.8734284794,0.883167102,56.32,1.75,0.5714285714
56,33,0.8813333333,0.7494441062,0.8746960781,0.883557834,56.33,1.696969697,0.5892857143
56,34,0.8826666667,0.7538703058,0.876399921,0.8849912056,56.34,1.647058824,0.6071428571
56,35,0.883,0.7559848834,0.8769582299,0.8846782451,56.35,1.6,0.625
56,36,0.884,0.7585572632,0.8781227049,0.8856137893,56.36,1.555555556,0.6428571429
56,37,0.8843333333,0.759049874,0.8784814879,0.8859233504,56.37,1.513513514,0.6607142857
56,38,0.8863333333,0.7662216359,0.881042369,0.8875238047,56.38,1.473684211,0.6785714286
56,39,0.889,0.7742402457,0.8842742231,0.8898429092,56.39,1.435897436,0.6964285714
56,40,0.889,0.774908007,0.8843374502,0.8897705989,56.4,1.4,0.7142857143
56,41,0.8913333333,0.7792572913,0.8868637286,0.8919724285,56.41,1.365853659,0.7321428571
56,42,0.8916666667,0.779819089,0.887228272,0.8923010628,56.42,1.333333333,0.75
56,43,0.8923333333,0.7838547054,0.8882364171,0.8922243672,56.43,1.302325581,0.7678571429
56,44,0.8933333333,0.7867609659,0.8894187534,0.8930074391,56.44,1.272727273,0.7857142857
56,45,0.894,0.7891746155,0.8902485791,0.8934015521,56.45,1.244444444,0.8035714286
56,46,0.8943333333,0.7910264673,0.8906910519,0.8937168,56.46,1.217391304,0.8214285714
56,47,0.896,0.7962771905,0.8926357793,0.8953782436,56.47,1.191489362,0.8392857143
56,48,0.897,0.7978242099,0.8936921023,0.896257892,56.48,1.166666667,0.8571428571
56,49,0.897,0.7978242099,0.8936933349,0.8962086791,56.49,1.142857143,0.875
56,50,0.8973333333,0.7996760617,0.8941300625,0.8965993497,56.5,1.12,0.8928571429
56,51,0.8973333333,0.801772251,0.8942882831,0.8966684373,56.51,1.098039216,0.9107142857
56,52,0.8986666667,0.8035491555,0.8956676249,0.8978736363,56.52,1.076923077,0.9285714286
56,53,0.8993333333,0.8055597375,0.8964183997,0.8986216999,56.53,1.056603774,0.9464285714
56,54,0.8993333333,0.8059628051,0.8964532969,0.8986404627,56.54,1.037037037,0.9642857143
56,55,0.8996666667,0.8078858119,0.8968906016,0.899069454,56.55,1.018181818,0.9821428571
56,56,0.9003333333,0.8102302746,0.8976721431,0.8997445821,56.56,1,1
56,57,0.8996666667,0.8094385917,0.8970275382,0.8988420652,56.57,0.9824561404,1.017857143
56,58,0.9,0.8100003895,0.8973899959,0.8991843771,56.58,0.9655172414,1.035714286
56,59,0.9,0.8104034571,0.8974333305,0.8992362169,56.59,0.9491525424,1.053571429
56,60,0.9006666667,0.8144390735,0.8983133328,0.899991895,56.6,0.9333333333,1.071428571
56,61,0.9006666667,0.8160610403,0.8984034774,0.9000063191,56.61,0.9180327869,1.089285714
56,62,0.9006666667,0.817754162,0.8984863228,0.9000067025,56.62,0.9032258065,1.107142857
56,63,0.9003333333,0.8175954318,0.8981674316,0.8997163512,56.63,0.8888888889,1.125
56,64,0.9006666667,0.8211404054,0.8986519431,0.9001582422,56.64,0.875,1.142857143
56,65,0.9013333333,0.8224575397,0.8993795762,0.9007411837,56.65,0.8615384615,1.160714286
56,66,0.902,0.8239130479,0.9001299396,0.9014411936,56.66,0.8484848485,1.178571429
56,67,0.9023333333,0.8248087264,0.9005240324,0.9016462385,56.67,0.8358208955,1.196428571
56,68,0.9023333333,0.8264306932,0.9005881903,0.9016569864,56.68,0.8235294118,1.214285714
56,69,0.9026666667,0.8271860298,0.9009858751,0.9019381005,56.69,0.8115942029,1.232142857
56,70,0.9026666667,0.8288791515,0.9010533788,0.901997261,56.7,0.8,1.25
56,71,0.9033333333,0.8296016474,0.9017314915,0.9027032678,56.71,0.7887323944,1.267857143
56,72,0.9036666667,0.8301634451,0.9020904234,0.9030525661,56.72,0.7777777778,1.285714286
56,73,0.903,0.8314679516,0.9015517048,0.902356082,56.73,0.7671232877,1.303571429
56,74,0.903,0.8314679516,0.9015517048,0.902356082,56.74,0.7567567568,1.321428571
56,75,0.903,0.8330899184,0.9016217085,0.9023858885,56.75,0.7466666667,1.339285714
56,76,0.9026666667,0.8329311882,0.9013013623,0.9020940166,56.76,0.7368421053,1.357142857
56,77,0.9036666667,0.8344090207,0.9023305815,0.9030010296,56.77,0.7272727273,1.375
56,78,0.9033333333,0.8341791357,0.9020082474,0.9026395104,56.78,0.7179487179,1.392857143
56,79,0.9033333333,0.8344418615,0.902042499,0.9025854543,56.79,0.7088607595,1.410714286
56,80,0.9033333333,0.8344418615,0.902042499,0.9025854543,56.8,0.7,1.428571429
56,81,0.9033333333,0.8344418615,0.902042499,0.9025854543,56.81,0.6913580247,1.446428571
56,82,0.9033333333,0.8344418615,0.902042499,0.9025854543,56.82,0.6829268293,1.464285714
56,83,0.9036666667,0.8362937133,0.9024355967,0.9029813215,56.83,0.6746987952,1.482142857
56,84,0.9033333333,0.8357319156,0.9021033479,0.902622492,56.84,0.6666666667,1.5
56,85,0.9036666667,0.8375837674,0.902483657,0.9030344366,56.85,0.6588235294,1.517857143
56,86,0.904,0.8394356193,0.9028716182,0.9034294547,56.86,0.6511627907,1.535714286
56,87,0.904,0.8394356193,0.9028680713,0.903384412,56.87,0.6436781609,1.553571429
56,88,0.9043333333,0.8412874711,0.9032538519,0.9037780657,56.88,0.6363636364,1.571428571
56,89,0.9043333333,0.8412874711,0.9032538519,0.9037780657,56.89,0.6292134831,1.589285714
56,90,0.9043333333,0.8412874711,0.9032538519,0.9037780657,56.9,0.6222222222,1.607142857
56,91,0.904,0.8410575861,0.9029311768,0.9034160218,56.91,0.6153846154,1.625
56,92,0.9043333333,0.8412163162,0.9032523121,0.9037106751,56.92,0.6086956522,1.642857143
56,93,0.9046666667,0.8430681681,0.9036359536,0.904102797,56.93,0.6021505376,1.660714286
56,94,0.905,0.8435607789,0.903966115,0.9043803809,56.94,0.5957446809,1.678571429
56,95,0.905,0.8435607789,0.9039669241,0.9043348783,56.95,0.5894736842,1.696428571
56,96,0.905,0.8435607789,0.9039669241,0.9043348783,56.96,0.5833333333,1.714285714
56,97,0.9043333333,0.842838283,0.9033059916,0.9036236016,56.97,0.5773195876,1.732142857
56,98,0.9046666667,0.8433308939,0.9036466573,0.903937066,56.98,0.5714285714,1.75
56,99,0.905,0.8451827457,0.9040280625,0.9043274539,56.99,0.5656565657,1.767857143
57,1,0.8363333333,0.6586964775,0.8216794037,0.8467882775,57.01,57,0.01754385965
57,2,0.837,0.6606398406,0.8226078618,0.8472538149,57.02,28.5,0.0350877193
57,3,0.8383333333,0.6622764033,0.8240344337,0.8485423425,57.03,19,0.05263157895
57,4,0.8403333333,0.664439955,0.8261067108,0.8502899097,57.04,14.25,0.0701754386
57,5,0.8423333333,0.6685613222,0.8285590333,0.8519768437,57.05,11.4,0.08771929825
57,6,0.8443333333,0.6703237743,0.830548387,0.853855906,57.06,9.5,0.1052631579
57,7,0.847,0.676927978,0.8340337491,0.8561595888,57.07,8.142857143,0.1228070175
57,8,0.8483333333,0.6787029145,0.8354583418,0.8571367395,57.08,7.125,0.1403508772
57,9,0.8483333333,0.6790367951,0.8354988669,0.8569702432,57.09,6.333333333,0.1578947368
57,10,0.85,0.6806385491,0.8371782594,0.8584210621,57.1,5.7,0.1754385965
57,11,0.851,0.6821163816,0.8382788632,0.8592901225,57.11,5.181818182,0.1929824561
57,12,0.8526666667,0.6849805354,0.8401846507,0.8606190259,57.12,4.75,0.2105263158
57,13,0.8536666667,0.6871518156,0.8414208827,0.8615498028,57.13,4.384615385,0.2280701754
57,14,0.855,0.6902859931,0.8431248813,0.8628495497,57.14,4.071428571,0.2456140351
57,15,0.8553333333,0.6911816715,0.8435582287,0.8630366865,57.15,3.8,0.2631578947
57,16,0.8573333333,0.6955105994,0.8460041462,0.8649648324,57.16,3.5625,0.2807017544
57,17,0.8583333333,0.6967948931,0.8470431,0.8658198854,57.17,3.352941176,0.298245614
57,18,0.8596666667,0.6989728972,0.848525985,0.8670225646,57.18,3.166666667,0.3157894737
57,19,0.8613333333,0.7013807863,0.8503225294,0.8684343519,57.19,3,0.3333333333
57,20,0.8636666667,0.7044380485,0.8527934287,0.8706450582,57.2,2.85,0.350877193
57,21,0.865,0.7058810723,0.8541514805,0.8719361199,57.21,2.714285714,0.3684210526
57,22,0.867,0.7099332526,0.8564972445,0.873613945,57.22,2.590909091,0.3859649123
57,23,0.867,0.7095993719,0.8564916576,0.872171522,57.23,2.47826087,0.4035087719
57,24,0.869,0.7135252322,0.8588355172,0.8741534575,57.24,2.375,0.4210526316
57,25,0.8693333333,0.714017843,0.8591987157,0.8744554248,57.25,2.28,0.4385964912
57,26,0.8706666667,0.7171539885,0.8608374419,0.8756973118,57.26,2.192307692,0.4561403509
57,27,0.8723333333,0.7207807769,0.8628754444,0.8762904992,57.27,2.111111111,0.4736842105
57,28,0.873,0.7218351855,0.863606651,0.8769107401,57.28,2.035714286,0.4912280702
57,29,0.8736666667,0.722958781,0.8643766838,0.8765792621,57.29,1.965517241,0.5087719298
57,30,0.8753333333,0.7311907119,0.8670305446,0.8783822854,57.3,1.9,0.5263157895
57,31,0.8776666667,0.7367588954,0.8698358125,0.8806827969,57.31,1.838709677,0.5438596491
57,32,0.879,0.7415170077,0.8716329762,0.8820064652,57.32,1.78125,0.5614035088
57,33,0.8803333333,0.7464686588,0.8734521485,0.8825706076,57.33,1.727272727,0.5789473684
57,34,0.882,0.7531478099,0.8757193621,0.884281577,57.34,1.676470588,0.5964912281
57,35,0.883,0.7543629166,0.8767589929,0.8852989119,57.35,1.628571429,0.6140350877
57,36,0.8836666667,0.7579954654,0.8777640052,0.8853129021,57.36,1.583333333,0.6315789474
57,37,0.8843333333,0.759049874,0.8784814879,0.8859233504,57.37,1.540540541,0.649122807
57,38,0.885,0.7601734695,0.8792242825,0.8861088171,57.38,1.5,0.6666666667
57,39,0.8866666667,0.7680734878,0.8815157326,0.8878704479,57.39,1.461538462,0.6842105263
57,40,0.8893333333,0.7747328565,0.8846306272,0.8901566551,57.4,1.425,0.701754386
57,41,0.8896666667,0.7756996898,0.8850197082,0.8904004893,57.41,1.390243902,0.7192982456
57,42,0.8913333333,0.7792572913,0.8868637286,0.8919724285,57.42,1.357142857,0.7368421053
57,43,0.8916666667,0.779819089,0.887228272,0.8923010628,57.43,1.325581395,0.7543859649
57,44,0.8923333333,0.7838547054,0.8882364171,0.8922243672,57.44,1.295454545,0.7719298246
57,45,0.8936666667,0.7869908509,0.8897360888,0.8932487018,57.45,1.266666667,0.7894736842
57,46,0.8943333333,0.7893333456,0.8905656874,0.8936937792,57.46,1.239130435,0.8070175439
57,47,0.8953333333,0.7925734868,0.8917561488,0.8946687266,57.47,1.212765957,0.8245614035
57,48,0.8963333333,0.7967698013,0.8929903215,0.8957014801,57.48,1.1875,0.8421052632
57,49,0.897,0.7978242099,0.8936921023,0.896257892,57.49,1.163265306,0.8596491228
57,50,0.897,0.7978242099,0.8936933349,0.8962086791,57.5,1.14,0.8771929825
57,51,0.8973333333,0.7996760617,0.8941300625,0.8965993497,57.51,1.117647059,0.8947368421
57,52,0.8973333333,0.801772251,0.8942866381,0.8965988596,57.52,1.096153846,0.9122807018
57,53,0.8986666667,0.8035491555,0.8956676249,0.8978736363,57.53,1.075471698,0.9298245614
57,54,0.8993333333,0.8055597375,0.8964183997,0.8986216999,57.54,1.055555556,0.9473684211
57,55,0.8993333333,0.8059628051,0.8964532969,0.8986404627,57.55,1.036363636,0.9649122807
57,56,0.8996666667,0.8078858119,0.8968906016,0.899069454,57.56,1.017857143,0.9824561404
57,57,0.9003333333,0.8102302746,0.8976721431,0.8997445821,57.57,1,1
57,58,0.9,0.8100003895,0.8973661064,0.8992899201,57.58,0.9827586207,1.01754386
57,59,0.9,0.8100003895,0.8973899959,0.8991843771,57.59,0.9661016949,1.035087719
57,60,0.9,0.8104034571,0.8974333305,0.8992362169,57.6,0.95,1.052631579
57,61,0.9003333333,0.8125872216,0.897894845,0.8996004615,57.61,0.9344262295,1.070175439
57,62,0.9006666667,0.8160610403,0.8984034774,0.9000063191,57.62,0.9193548387,1.087719298
57,63,0.9003333333,0.8159023101,0.8980832915,0.8996530348,57.63,0.9047619048,1.105263158
57,64,0.9003333333,0.8175954318,0.8981674316,0.8997163512,57.64,0.890625,1.122807018
57,65,0.9006666667,0.8211404054,0.8986519431,0.9001582422,57.65,0.8769230769,1.140350877
57,66,0.9013333333,0.8224575397,0.8993795762,0.9007411837,57.66,0.8636363636,1.157894737
57,67,0.9016666667,0.8233512502,0.8997702789,0.9010936878,57.67,0.8507462687,1.175438596
57,68,0.9026666667,0.8249674565,0.9008323548,0.9020925726,57.68,0.8382352941,1.192982456
57,69,0.902,0.8245788413,0.9001933757,0.9013030895,57.69,0.8260869565,1.210526316
57,70,0.9026666667,0.8271860298,0.9009858751,0.9019381005,57.7,0.8142857143,1.228070175
57,71,0.9026666667,0.8288791515,0.9010533788,0.901997261,57.71,0.8028169014,1.245614035
57,72,0.9033333333,0.8296016474,0.9017314915,0.9027032678,57.72,0.7916666667,1.263157895
57,73,0.9036666667,0.8301634451,0.9020904234,0.9030525661,57.73,0.7808219178,1.280701754
57,74,0.903,0.8314679516,0.9015517048,0.902356082,57.74,0.7702702703,1.298245614
57,75,0.903,0.8314679516,0.9015517048,0.902356082,57.75,0.76,1.315789474
57,76,0.903,0.8330899184,0.9016217085,0.9023858885,57.76,0.75,1.333333333
57,77,0.9026666667,0.8329311882,0.9013013623,0.9020940166,57.77,0.7402597403,1.350877193
57,78,0.9036666667,0.8344090207,0.902334744,0.9030501799,57.78,0.7307692308,1.368421053
57,79,0.9033333333,0.8341791357,0.9020082474,0.9026395104,57.79,0.7215189873,1.385964912
57,80,0.9033333333,0.8344418615,0.902042499,0.9025854543,57.8,0.7125,1.403508772
57,81,0.9033333333,0.8344418615,0.902042499,0.9025854543,57.81,0.7037037037,1.421052632
57,82,0.9033333333,0.8344418615,0.902042499,0.9025854543,57.82,0.6951219512,1.438596491
57,83,0.9033333333,0.8344418615,0.902042499,0.9025854543,57.83,0.686746988,1.456140351
57,84,0.9033333333,0.8344418615,0.902042499,0.9025854543,57.84,0.6785714286,1.473684211
57,85,0.9036666667,0.8362937133,0.9024355967,0.9029813215,57.85,0.6705882353,1.49122807
57,86,0.9036666667,0.8375837674,0.902483657,0.9030344366,57.86,0.6627906977,1.50877193
57,87,0.9036666667,0.8375837674,0.902483657,0.9030344366,57.87,0.6551724138,1.526315789
57,88,0.904,0.8394356193,0.9028716182,0.9034294547,57.88,0.6477272727,1.543859649
57,89,0.904,0.8394356193,0.9028680713,0.903384412,57.89,0.6404494382,1.561403509
57,90,0.9043333333,0.8412874711,0.9032538519,0.9037780657,57.9,0.6333333333,1.578947368
57,91,0.9043333333,0.8412874711,0.9032538519,0.9037780657,57.91,0.6263736264,1.596491228
57,92,0.9043333333,0.8412874711,0.9032538519,0.9037780657,57.92,0.6195652174,1.614035088
57,93,0.904,0.8410575861,0.9029311768,0.9034160218,57.93,0.6129032258,1.631578947
57,94,0.9043333333,0.8412163162,0.9032523121,0.9037106751,57.94,0.6063829787,1.649122807
57,95,0.905,0.8435607789,0.9039761453,0.9044142092,57.95,0.6,1.666666667
57,96,0.905,0.8435607789,0.903966115,0.9043803809,57.96,0.59375,1.684210526
57,97,0.905,0.8435607789,0.9039669241,0.9043348783,57.97,0.587628866,1.701754386
57,98,0.905,0.8435607789,0.9039669241,0.9043348783,57.98,0.5816326531,1.719298246
57,99,0.9043333333,0.842838283,0.9033059916,0.9036236016,57.99,0.5757575758,1.736842105
58,1,0.8363333333,0.6586964775,0.8216794037,0.8467882775,58.01,58,0.01724137931
58,2,0.837,0.6606398406,0.8226172113,0.8472817531,58.02,29,0.03448275862
58,3,0.838,0.6617837924,0.8236582018,0.84808969,58.03,19.33333333,0.05172413793
58,4,0.8403333333,0.664439955,0.8261067108,0.8502899097,58.04,14.5,0.06896551724
58,5,0.8423333333,0.6685613222,0.8285590333,0.8519768437,58.05,11.6,0.08620689655
58,6,0.8443333333,0.6703237743,0.830548387,0.853855906,58.06,9.666666667,0.1034482759
58,7,0.8466666667,0.6763661802,0.8336557784,0.8558727376,58.07,8.285714286,0.1206896552
58,8,0.848,0.6781411167,0.8350815548,0.8568476335,58.08,7.25,0.1379310345
58,9,0.8483333333,0.6790367951,0.8354988669,0.8569702432,58.09,6.444444444,0.1551724138
58,10,0.85,0.6806385491,0.8371782594,0.8584210621,58.1,5.8,0.1724137931
58,11,0.851,0.6821855685,0.8382940245,0.8593075255,58.11,5.272727273,0.1896551724
58,12,0.8523333333,0.6844187377,0.8398093677,0.8603267229,58.12,4.833333333,0.2068965517
58,13,0.8533333333,0.6869930854,0.8411206708,0.8612982039,58.13,4.461538462,0.224137931
58,14,0.8546666667,0.6884341412,0.8425030279,0.8625891962,58.14,4.142857143,0.2413793103
58,15,0.8556666667,0.6913404017,0.8438669752,0.8633139103,58.15,3.866666667,0.2586206897
58,16,0.8563333333,0.6941571189,0.8449427035,0.8640635828,58.16,3.625,0.275862069
58,17,0.858,0.6962330953,0.8466802714,0.8655514953,58.17,3.411764706,0.2931034483
58,18,0.859,0.6979184886,0.8477911041,0.8664316308,58.18,3.222222222,0.3103448276
58,19,0.8606666667,0.7003263777,0.8495819586,0.8678166496,58.19,3.052631579,0.3275862069
58,20,0.8623333333,0.7025939251,0.8513791238,0.8694616243,58.2,2.9,0.3448275862
58,21,0.8643333333,0.7051585764,0.8534752703,0.871344728,58.21,2.761904762,0.3620689655
58,22,0.8663333333,0.7092107567,0.8558363163,0.8731571828,58.22,2.636363636,0.3793103448
58,23,0.867,0.7095993719,0.8564916576,0.872171522,58.23,2.52173913,0.3965517241
58,24,0.8683333333,0.7128047043,0.8581537804,0.8734546635,58.24,2.416666667,0.4137931034
58,25,0.8693333333,0.714017843,0.8591987157,0.8744554248,58.25,2.32,0.4310344828
58,26,0.8703333333,0.7169241035,0.8605176698,0.8753798543,58.26,2.230769231,0.4482758621
58,27,0.871,0.7177157863,0.8612493841,0.8749311059,58.27,2.148148148,0.4655172414
58,28,0.8723333333,0.7207807769,0.8628754444,0.8762904992,58.28,2.071428571,0.4827586207
58,29,0.8733333333,0.7223969832,0.8640089369,0.8762617757,58.29,2,0.5
58,30,0.874,0.7250733586,0.8649939996,0.8769685996,58.3,1.933333333,0.5172413793
58,31,0.877,0.7357044868,0.8691215516,0.8801041002,58.31,1.870967742,0.5344827586
58,32,0.8786666667,0.7379720341,0.8708694294,0.8815707564,58.32,1.8125,0.5517241379
58,33,0.8803333333,0.7464686588,0.8734284794,0.883167102,58.33,1.757575758,0.5689655172
58,34,0.881,0.7488823084,0.8743373285,0.8832587557,58.34,1.705882353,0.5862068966
58,35,0.8826666667,0.7538703058,0.876399921,0.8849912056,58.35,1.657142857,0.6034482759
58,36,0.8836666667,0.7564446535,0.8776056017,0.8854911308,58.36,1.611111111,0.6206896552
58,37,0.8836666667,0.7579954654,0.8777640052,0.8853129021,58.37,1.567567568,0.6379310345
58,38,0.8843333333,0.759049874,0.8784814879,0.8859233504,58.38,1.526315789,0.6551724138
58,39,0.8856666667,0.7638771732,0.8801991819,0.8868414668,58.39,1.487179487,0.6724137931
58,40,0.8876666667,0.7722006154,0.8828368285,0.8885772399,58.4,1.45,0.6896551724
58,41,0.8893333333,0.7747328565,0.8846306272,0.8901566551,58.41,1.414634146,0.7068965517
58,42,0.89,0.77585842,0.8853354602,0.8906897285,58.42,1.380952381,0.724137931
58,43,0.8913333333,0.7792572913,0.8868637286,0.8919724285,58.43,1.348837209,0.7413793103
58,44,0.8926666667,0.7840845905,0.8885100818,0.8933438819,58.44,1.318181818,0.7586206897
58,45,0.8926666667,0.7844165032,0.8885924112,0.8925297161,58.45,1.288888889,0.775862069
58,46,0.8936666667,0.7869908509,0.88976247,0.8930609051,58.46,1.260869565,0.7931034483
58,47,0.8946666667,0.7911851975,0.8910038065,0.8940659766,58.47,1.234042553,0.8103448276
58,48,0.8953333333,0.7942666084,0.8918786536,0.8946937486,58.48,1.208333333,0.8275862069
58,49,0.8963333333,0.7967698013,0.8929903215,0.8957014801,58.49,1.183673469,0.8448275862
58,50,0.897,0.7978242099,0.8936921023,0.896257892,58.5,1.16,0.8620689655
58,51,0.897,0.7978242099,0.8936933349,0.8962086791,58.51,1.137254902,0.8793103448
58,52,0.8973333333,0.7996760617,0.8941300625,0.8965993497,58.52,1.115384615,0.8965517241
58,53,0.8973333333,0.801772251,0.8942866381,0.8965988596,58.53,1.094339623,0.9137931034
58,54,0.8986666667,0.8035491555,0.8956676249,0.8978736363,58.54,1.074074074,0.9310344828
58,55,0.8993333333,0.8055597375,0.8964183997,0.8986216999,58.55,1.054545455,0.9482758621
58,56,0.8996666667,0.807814657,0.896881214,0.8990259837,58.56,1.035714286,0.9655172414
58,57,0.8996666667,0.8078858119,0.8968906016,0.899069454,58.57,1.01754386,0.9827586207
58,58,0.9003333333,0.8102302746,0.8976721431,0.8997445821,58.58,1,1
58,59,0.9,0.8100003895,0.8973661064,0.8992899201,58.59,0.9830508475,1.017241379
58,60,0.9,0.8100003895,0.8973899959,0.8991843771,58.6,0.9666666667,1.034482759
58,61,0.9,0.8104034571,0.8974333305,0.8992362169,58.61,0.9508196721,1.051724138
58,62,0.9006666667,0.8128171067,0.8982160629,0.8999725642,58.62,0.935483871,1.068965517
58,63,0.9006666667,0.8160610403,0.8984034774,0.9000063191,58.63,0.9206349206,1.086206897
